range,x,y,z,reflectance,return_index,last_return_index,sensor_id,azimuth,elevation,depth,line_index,frame_index,detector_site_id,scan_checkpoint,existence_probability_percent,data_qualifier,blockage_level,timestamp
25.028076,25.022255,0.062616855,0.53614396,0.71258545,1,1,0,0.0025024414,0.02142334,25.028076,26,68,0,0,255,2,0,1782504054.7422469
25.052246,25.046494,0.010701018,0.53666174,0.6238098,1,1,0,0.0004272461,0.02142334,25.052246,26,68,0,0,255,2,0,1782504054.7422469
25.032957,25.027178,-0.042771097,0.53624856,0.6779175,1,1,0,-0.0017089844,0.02142334,25.032959,26,68,0,0,255,2,0,1782504054.7422469
25.028076,25.022186,-0.0946889,0.5346167,0.6371765,1,1,0,-0.0037841797,0.021362305,25.028076,26,68,0,0,255,2,0,1782504054.7422469
25.028078,25.021904,-0.14661439,0.53614396,0.69525146,1,1,0,-0.005859375,0.02142334,25.028076,26,68,0,0,255,2,0,1782504054.7422469
25.031738,25.025194,-0.20009585,0.5362224,0.667511,1,1,0,-0.0079956055,0.02142334,25.031738,26,68,0,0,255,2,0,1782504054.7422469
25.028078,25.021065,-0.25199068,0.53614396,0.7420654,1,1,0,-0.010070801,0.02142334,25.028076,26,68,0,0,255,2,0,1782504054.7422469
25.032469,25.02488,-0.30396703,0.5362381,0.8070679,1,1,0,-0.012145996,0.02142334,25.03247,26,68,0,0,255,2,0,1782504054.7422469
25.032959,25.031038,0.061111055,0.30404273,1.1252136,1,1,0,0.0024414062,0.012145996,25.032959,28,68,0,0,255,2,0,1782504054.7422469
25.031006,25.029158,0.0076382933,0.304019,0.8998413,1,1,0,0.00030517578,0.012145996,25.031006,28,68,0,0,255,2,0,1782504054.7422469
25.032717,25.03083,-0.0443051,0.30403978,1.0402832,1,1,0,-0.0017700195,0.012145996,25.032715,28,68,0,0,255,2,0,1782504054.7422469
25.032227,25.030195,-0.09624695,0.30403385,0.7307739,1,1,0,-0.0038452148,0.012145996,25.032227,28,68,0,0,255,2,0,1782504054.7422469
25.02905,25.026758,-0.14969797,0.30399528,0.6779175,1,1,0,-0.0059814453,0.012145996,25.029053,28,68,0,0,255,2,0,1782504054.7422469
25.031006,25.028347,-0.20164876,0.304019,0.71691895,1,1,0,-0.008056641,0.012145996,25.031006,28,68,0,0,255,2,0,1782504054.7422469
25.031492,25.028347,-0.25511953,0.30402493,0.84262085,1,1,0,-0.010192871,0.012145996,25.031494,28,68,0,0,255,2,0,1782504054.7422469
25.031006,25.027294,-0.30705193,0.30249137,0.72299194,1,1,0,-0.012268066,0.012084961,25.031006,28,68,0,0,255,2,0,1782504054.7422469
25.034424,25.029978,0.050414454,0.4690624,0.7576904,1,1,0,0.0020141602,0.018737793,25.034424,29,68,1,0,255,2,0,1782504054.7422469
25.028809,25.024416,-0.0015273691,0.4689572,0.6291809,1,1,0,-6.1035156e-05,0.018737793,25.028809,29,68,1,0,255,2,0,1782504054.7422469
25.027344,25.022894,-0.05345475,0.46892974,0.7220459,1,1,0,-0.0021362305,0.018737793,25.027344,29,68,1,0,255,2,0,1782504054.7422469
25.029541,25.02492,-0.10691864,0.4689709,0.9315796,1,1,0,-0.004272461,0.018737793,25.029541,29,68,1,0,255,2,0,1782504054.7422469
25.02295,25.018053,-0.15880813,0.4688474,0.73028564,1,1,0,-0.0063476562,0.018737793,25.02295,29,68,1,0,255,2,0,1782504054.7422469
25.025146,25.019854,-0.2122707,0.46888855,0.7425842,1,1,0,-0.008483887,0.018737793,25.025146,29,68,1,0,255,2,0,1782504054.7422469
25.026367,25.02058,-0.26420417,0.46891144,0.87509155,1,1,0,-0.010559082,0.018737793,25.026367,29,68,1,0,255,2,0,1782504054.7422469
25.03662,25.035528,0.05348174,0.22768585,0.8265686,1,1,0,0.0021362305,0.009094238,25.036621,31,68,1,0,255,2,0,1782504054.7422469
25.025146,25.02411,-0.0,0.2275815,0.7631531,1,1,0,-0.0,0.009094238,25.025146,31,68,1,0,255,2,0,1782504054.7422469
25.031738,25.03065,-0.051943563,0.22764145,0.89974976,1,1,0,-0.0020751953,0.009094238,25.031738,31,68,1,0,255,2,0,1782504054.7422469
25.033447,25.032196,-0.10389398,0.22765699,0.7751465,1,1,0,-0.0041503906,0.009094238,25.033447,31,68,1,0,255,2,0,1782504054.7422469
25.031736,25.030207,-0.1573575,0.22764145,0.8093567,1,1,0,-0.006286621,0.009094238,25.031738,31,68,1,0,255,2,0,1782504054.7422469
25.028564,25.026669,-0.20927328,0.22608504,0.9038696,1,1,0,-0.008361816,0.009033203,25.028564,31,68,1,0,255,2,0,1782504054.7422469
25.023926,25.021526,-0.26268682,0.22604313,0.67892456,1,1,0,-0.010498047,0.009033203,25.023926,31,68,1,0,255,2,0,1782504054.7422469
25.032715,25.029928,0.06263606,0.36820474,1.0324707,1,1,0,0.0025024414,0.014709473,25.032715,60,68,0,0,255,2,0,1782504054.7422469
25.033934,25.031157,0.010694466,0.37280607,0.98480225,1,1,0,0.0004272461,0.014892578,25.033936,60,68,0,0,255,2,0,1782504054.7422469
25.032715,25.029858,-0.042775676,0.3758433,0.7897339,1,1,0,-0.0017089844,0.015014648,25.032715,60,68,0,0,255,2,0,1782504054.7422469
25.032715,25.029644,-0.09471712,0.3804264,0.84436035,1,1,0,-0.0037841797,0.015197754,25.032715,60,68,0,0,255,2,0,1782504054.7422469
25.027098,25.023733,-0.14662512,0.3833958,1.0064697,1,1,0,-0.005859375,0.015319824,25.0271,60,68,0,0,255,2,0,1782504054.7422469
25.025146,25.02134,-0.20006503,0.38794753,0.7914734,1,1,0,-0.0079956055,0.01550293,25.025146,60,68,0,0,255,2,0,1782504054.7422469
25.031248,25.026924,-0.25204968,0.39109737,0.7568054,1,1,0,-0.010070801,0.015625,25.03125,60,68,0,0,255,2,0,1782504054.7422469
25.029053,25.024061,-0.30548468,0.39564544,0.6683655,1,1,0,-0.012207031,0.015808105,25.029053,60,68,0,0,255,2,0,1782504054.7422469
25.031248,25.025433,0.05956993,0.53621197,0.6744385,1,1,0,0.002380371,0.02142334,25.03125,26,69,0,0,255,2,0,1782504054.8409023
25.032957,25.027212,0.0076376996,0.53624856,0.68310547,1,1,0,0.00030517578,0.02142334,25.032959,26,69,0,0,255,2,0,1782504054.8409023
25.031248,25.025463,-0.04582304,0.53621197,0.6779175,1,1,0,-0.0018310547,0.02142334,25.03125,26,69,0,0,255,2,0,1782504054.8409023
25.033936,25.028,-0.097766116,0.5362695,0.70825195,1,1,0,-0.00390625,0.02142334,25.033936,26,69,0,0,255,2,0,1782504054.8409023
25.031006,25.024813,-0.14968634,0.5362067,0.6631775,1,1,0,-0.0059814453,0.02142334,25.031006,26,69,0,0,255,2,0,1782504054.8409023
25.03247,25.025902,-0.2031566,0.5362381,0.72732544,1,1,0,-0.008117676,0.02142334,25.03247,26,69,0,0,255,2,0,1782504054.8409023
25.031248,25.024204,-0.25507733,0.53621197,0.74380493,1,1,0,-0.010192871,0.02142334,25.03125,26,69,0,0,255,2,0,1782504054.8409023
25.031736,25.024109,-0.30701286,0.5362224,0.8009949,1,1,0,-0.012268066,0.02142334,25.031738,26,69,0,0,255,2,0,1782504054.8409023
25.032715,25.030794,0.06111046,0.30403978,1.0376587,1,1,0,0.0024414062,0.012145996,25.032715,28,69,0,0,255,2,0,1782504054.8409023
25.032959,25.03111,0.0076388894,0.30404273,0.85128784,1,1,0,0.00030517578,0.012145996,25.032959,28,69,0,0,255,2,0,1782504054.8409023
25.032473,25.030586,-0.04430467,0.3040368,0.83047485,1,1,0,-0.0017700195,0.012145996,25.03247,28,69,0,0,255,2,0,1782504054.8409023
25.03296,25.030922,-0.09777753,0.30404273,0.7958069,1,1,0,-0.00390625,0.012145996,25.032959,28,69,0,0,255,2,0,1782504054.8409023
25.032715,25.03042,-0.14971988,0.30403978,0.84695435,1,1,0,-0.0059814453,0.012145996,25.032715,28,69,0,0,255,2,0,1782504054.8409023
25.032715,25.030056,-0.20166253,0.30403978,0.73599243,1,1,0,-0.008056641,0.012145996,25.032715,28,69,0,0,255,2,0,1782504054.8409023
25.031248,25.028122,-0.25511724,0.30249432,0.8122864,1,1,0,-0.010192871,0.012084961,25.03125,28,69,0,0,255,2,0,1782504054.8409023
25.031738,25.028027,-0.30706093,0.30250022,0.7862549,1,1,0,-0.012268066,0.012084961,25.031738,28,69,0,0,255,2,0,1782504054.8409023
25.026367,25.021923,0.05039823,0.46891144,0.8442688,1,1,0,0.0020141602,0.018737793,25.026367,29,69,1,0,255,2,0,1782504054.8409023
25.036621,25.032227,-0.0015278459,0.46910354,0.6795349,1,1,0,-6.1035156e-05,0.018737793,25.036621,29,69,1,0,255,2,0,1782504054.8409023
25.03467,25.030243,-0.054998174,0.46753925,0.79086304,1,1,0,-0.0021972656,0.018676758,25.034668,29,69,1,0,255,2,0,1782504054.8409023
25.025146,25.020525,-0.106899865,0.46888855,0.87713623,1,1,0,-0.004272461,0.018737793,25.025146,29,69,1,0,255,2,0,1782504054.8409023
25.023926,25.01903,-0.15881433,0.4688657,0.7631531,1,1,0,-0.0063476562,0.018737793,25.023926,29,69,1,0,255,2,0,1782504054.8409023
25.026367,25.021103,-0.2122813,0.46738422,0.7364502,1,1,0,-0.008483887,0.018676758,25.026367,29,69,1,0,255,2,0,1782504054.8409023
25.023926,25.018167,-0.2641787,0.46733862,0.71588135,1,1,0,-0.010559082,0.018676758,25.023926,29,69,1,0,255,2,0,1782504054.8409023
25.027344,25.026255,0.051934443,0.22760148,0.7713623,1,1,0,0.0020751953,0.009094238,25.027344,31,69,1,0,255,2,0,1782504054.8409023
25.035643,25.034609,-0.0015279913,0.22767697,0.77926636,1,1,0,-6.1035156e-05,0.009094238,25.035645,31,69,1,0,255,2,0,1782504054.8409023
25.027344,25.02625,-0.05346192,0.22760148,0.8442688,1,1,0,-0.0021362305,0.009094238,25.027344,31,69,1,0,255,2,0,1782504054.8409023
25.028563,25.0273,-0.10692881,0.22761258,0.7631531,1,1,0,-0.004272461,0.009094238,25.028564,31,69,1,0,255,2,0,1782504054.8409023
25.02295,25.02141,-0.15882944,0.22756152,0.7241211,1,1,0,-0.0063476562,0.009094238,25.02295,31,69,1,0,255,2,0,1782504054.8409023
25.03662,25.034697,-0.21086852,0.22768585,0.79367065,1,1,0,-0.008422852,0.009094238,25.036621,31,69,1,0,255,2,0,1782504054.8409023
25.034428,25.03201,-0.26432484,0.22613795,0.6929016,1,1,0,-0.010559082,0.009033203,25.034424,31,69,1,0,255,2,0,1782504054.8409023
25.03125,25.028439,0.06415996,0.36971083,0.85562134,1,1,0,0.0025634766,0.014770508,25.03125,60,69,0,0,255,2,0,1782504054.8409023
25.03125,25.028471,0.012220934,0.37276608,0.7845459,1,1,0,0.00048828125,0.014892578,25.03125,60,69,0,0,255,2,0,1782504054.8409023
25.032225,25.029346,-0.04124713,0.37736362,0.7637329,1,1,0,-0.0016479492,0.015075684,25.032227,60,69,0,0,255,2,0,1782504054.8409023
25.032469,25.029406,-0.093188524,0.38042268,0.85128784,1,1,0,-0.0037231445,0.015197754,25.03247,60,69,0,0,255,2,0,1782504054.8409023
25.031494,25.028112,-0.14512312,0.38499072,0.86602783,1,1,0,-0.00579834,0.015380859,25.031494,60,69,0,0,255,2,0,1782504054.8409023
25.031006,25.02721,-0.19858433,0.38803837,1.0523987,1,1,0,-0.00793457,0.01550293,25.031006,60,69,0,0,255,2,0,1782504054.8409023
25.027098,25.022766,-0.2504804,0.3925599,0.7585144,1,1,0,-0.010009766,0.015686035,25.0271,60,69,0,0,255,2,0,1782504054.8409023
25.032469,25.027496,-0.30399883,0.39569947,0.664917,1,1,0,-0.012145996,0.015808105,25.03247,60,69,0,0,255,2,0,1782504054.8409023
25.03003,25.024212,0.061094392,0.5361858,0.6631775,1,1,0,0.0024414062,0.02142334,25.03003,26,70,0,0,255,2,0,1782504054.9407327
25.031006,25.025259,0.0076371036,0.5362067,0.71865845,1,1,0,0.00030517578,0.02142334,25.031006,26,70,0,0,255,2,0,1782504054.9407327
25.029055,25.023272,-0.044291724,0.5361649,0.69869995,1,1,0,-0.0017700195,0.02142334,25.029053,26,70,0,0,255,2,0,1782504054.9407327
25.03125,25.02532,-0.096228205,0.53621197,0.68310547,1,1,0,-0.0038452148,0.02142334,25.03125,26,70,0,0,255,2,0,1782504054.9407327
25.03003,25.023838,-0.1496805,0.5361858,0.68743896,1,1,0,-0.0059814453,0.02142334,25.03003,26,70,0,0,255,2,0,1782504054.9407327
25.031248,25.024693,-0.20161931,0.53621197,0.7637329,1,1,0,-0.008056641,0.02142334,25.03125,26,70,0,0,255,2,0,1782504054.9407327
25.032225,25.02518,-0.2550873,0.5362329,0.7975464,1,1,0,-0.010192871,0.02142334,25.032227,26,70,0,0,255,2,0,1782504054.9407327
25.031248,25.023655,-0.30700728,0.53468454,0.7420654,1,1,0,-0.012268066,0.021362305,25.03125,26,70,0,0,255,2,0,1782504054.9407327
25.032227,25.030306,0.061109267,0.30403385,1.0602112,1,1,0,0.0024414062,0.012145996,25.032227,28,70,0,0,255,2,0,1782504054.9407327
25.028074,25.026228,0.0076373992,0.30398342,0.8781738,1,1,0,0.00030517578,0.012145996,25.028076,28,70,0,0,255,2,0,1782504054.9407327
25.0271,25.024824,-0.1496864,0.30244416,0.7663269,1,1,0,-0.0059814453,0.012084961,25.0271,28,70,0,0,255,2,0,1782504054.9407327
25.03003,25.02739,-0.20164104,0.30247957,0.7325134,1,1,0,-0.008056641,0.012084961,25.03003,28,70,0,0,255,2,0,1782504054.9407327
25.0271,25.023972,-0.25507495,0.30244416,0.7420654,1,1,0,-0.010192871,0.012084961,25.0271,28,70,0,0,255,2,0,1782504054.9407327
25.031494,25.027782,-0.30705792,0.30249727,0.8894348,1,1,0,-0.012268066,0.012084961,25.031494,28,70,0,0,255,2,0,1782504054.9407327
25.023926,25.01951,0.05039337,0.46733862,0.7076721,1,1,0,0.0020141602,0.018676758,25.023926,29,70,1,0,255,2,0,1782504054.9407327
25.023926,25.019562,-0.0015270729,0.46733862,0.71588135,1,1,0,-6.1035156e-05,0.018676758,25.023926,29,70,1,0,255,2,0,1782504054.9407327
25.026367,25.021946,-0.053452726,0.46738422,0.78778076,1,1,0,-0.0021362305,0.018676758,25.026367,29,70,1,0,255,2,0,1782504054.9407327
25.030762,25.026138,-0.10692385,0.46899378,0.88742065,1,1,0,-0.004272461,0.018737793,25.030762,29,70,1,0,255,2,0,1782504054.9407327
25.025146,25.02025,-0.15882207,0.46888855,0.6974182,1,1,0,-0.0063476562,0.018737793,25.025146,29,70,1,0,255,2,0,1782504054.9407327
25.02295,25.017685,-0.2122523,0.46732038,0.73028564,1,1,0,-0.008483887,0.018676758,25.02295,29,70,1,0,255,2,0,1782504054.9407327
25.02295,25.01719,-0.26416838,0.46732038,0.68200684,1,1,0,-0.010559082,0.018676758,25.02295,29,70,1,0,255,2,0,1782504054.9407327
25.02295,25.021856,0.053452533,0.22756152,0.8812561,1,1,0,0.0021362305,0.009094238,25.02295,31,70,1,0,255,2,0,1782504054.9407327
25.029541,25.028505,-0.0,0.22762147,0.89974976,1,1,0,-0.0,0.009094238,25.029541,31,70,1,0,255,2,0,1782504054.9407327
25.030762,25.029673,-0.051941536,0.22763257,0.89974976,1,1,0,-0.0020751953,0.009094238,25.030762,31,70,1,0,255,2,0,1782504054.9407327
25.025146,25.023895,-0.10385953,0.2275815,0.8792114,1,1,0,-0.0041503906,0.009094238,25.025146,31,70,1,0,255,2,0,1782504054.9407327
25.02954,25.02801,-0.15734369,0.22762147,0.7713623,1,1,0,-0.006286621,0.009094238,25.029541,31,70,1,0,255,2,0,1782504054.9407327
25.025146,25.02325,-0.2092447,0.22605416,0.80114746,1,1,0,-0.008361816,0.009033203,25.025146,31,70,1,0,255,2,0,1782504054.9407327
25.02295,25.020565,-0.26114944,0.22603431,0.65426636,1,1,0,-0.010437012,0.009033203,25.02295,31,70,1,0,255,2,0,1782504054.9407327
25.029053,25.026316,0.061099526,0.3650959,1.0081787,1,1,0,0.0024414062,0.014587402,25.029053,60,70,0,0,255,2,0,1782504054.9407327
25.02417,25.021439,0.009163125,0.36960626,0.7732544,1,1,0,0.00036621094,0.014770508,25.02417,60,70,0,0,255,2,0,1782504054.9407327
25.031008,25.028194,-0.042772833,0.37276244,0.8105469,1,1,0,-0.0017089844,0.014892578,25.031006,60,70,0,0,255,2,0,1782504054.9407327
25.026123,25.023094,-0.096219644,0.37727162,0.7767334,1,1,0,-0.0038452148,0.015075684,25.026123,60,70,0,0,255,2,0,1782504054.9407327
25.034178,25.03085,-0.14819463,0.38044867,0.86169434,1,1,0,-0.00592041,0.015197754,25.03418,60,70,0,0,255,2,0,1782504054.9407327
25.032473,25.028711,-0.20012397,0.38500574,0.7845459,1,1,0,-0.0079956055,0.015380859,25.03247,60,70,0,0,255,2,0,1782504054.9407327
25.031006,25.026714,-0.25357524,0.38803837,0.7732544,1,1,0,-0.010131836,0.01550293,25.031006,60,70,0,0,255,2,0,1782504054.9407327
25.031248,25.026304,-0.30551204,0.39262497,0.70999146,1,1,0,-0.012207031,0.015686035,25.03125,60,70,0,0,255,2,0,1782504054.9407327
25.035645,25.028822,0.05193977,0.5821363,0.7875061,1,1,0,0.0020751953,0.023254395,25.035645,61,70,1,0,255,2,0,1782504054.9407327
25.029053,25.023235,0.061092008,0.5361649,0.72473145,1,1,0,0.0024414062,0.02142334,25.029053,26,71,0,0,255,2,0,1782504055.0386598
25.027098,25.021355,0.007635912,0.53612304,0.6250305,1,1,0,0.00030517578,0.02142334,25.0271,26,71,0,0,255,2,0,1782504055.0386598
25.032715,25.026932,-0.0442982,0.5362433,0.70825195,1,1,0,-0.0017700195,0.02142334,25.032715,26,71,0,0,255,2,0,1782504055.0386598
25.031248,25.025057,-0.1496878,0.53621197,0.8070679,1,1,0,-0.0059814453,0.02142334,25.03125,26,71,0,0,255,2,0,1782504055.0386598
25.031492,25.024937,-0.20162128,0.53621715,0.7663269,1,1,0,-0.008056641,0.02142334,25.031494,26,71,0,0,255,2,0,1782504055.0386598
25.029053,25.022009,-0.25505495,0.5361649,0.6865845,1,1,0,-0.010192871,0.02142334,25.029053,26,71,0,0,255,2,0,1782504055.0386598
25.031248,25.02362,-0.30700687,0.53621197,0.7550659,1,1,0,-0.012268066,0.02142334,25.03125,26,71,0,0,255,2,0,1782504055.0386598
25.03198,25.030064,0.059580956,0.30403087,1.1278381,1,1,0,0.002380371,0.012145996,25.031982,28,71,0,0,255,2,0,1782504055.0386598
25.034178,25.03233,0.0076392614,0.30405757,1.0194702,1,1,0,0.00030517578,0.012145996,25.03418,28,71,0,0,255,2,0,1782504055.0386598
25.025146,25.023262,-0.044291705,0.30394784,1.0376587,1,1,0,-0.0017700195,0.012145996,25.025146,28,71,0,0,255,2,0,1782504055.0386598
25.03125,25.029213,-0.097770855,0.30402198,0.70825195,1,1,0,-0.00390625,0.012145996,25.03125,28,71,0,0,255,2,0,1782504055.0386598
25.029053,25.026777,-0.14969808,0.30246776,0.69869995,1,1,0,-0.0059814453,0.012084961,25.029053,28,71,0,0,255,2,0,1782504055.0386598
25.031492,25.028841,-0.20318048,0.30249727,0.7698059,1,1,0,-0.008117676,0.012084961,25.031494,28,71,0,0,255,2,0,1782504055.0386598
25.027098,25.023388,-0.307004,0.30244416,0.7732544,1,1,0,-0.012268066,0.012084961,25.0271,28,71,0,0,255,2,0,1782504055.0386598
25.035645,25.031199,0.050416913,0.46908525,0.77822876,1,1,0,0.0020141602,0.018737793,25.035645,29,71,1,0,255,2,0,1782504055.0386598
25.034424,25.030058,-0.0015277135,0.4675347,0.64663696,1,1,0,-6.1035156e-05,0.018676758,25.034424,29,71,1,0,255,2,0,1782504055.0386598
25.01831,25.013887,-0.054962236,0.46723375,0.7333679,1,1,0,-0.0021972656,0.018676758,25.01831,29,71,1,0,255,2,0,1782504055.0386598
25.028563,25.023684,-0.16037127,0.46742526,0.72821045,1,1,0,-0.0064086914,0.018676758,25.028564,29,71,1,0,255,2,0,1782504055.0386598
25.023926,25.018661,-0.21226059,0.46733862,0.75183105,1,1,0,-0.008483887,0.018676758,25.023926,29,71,1,0,255,2,0,1782504055.0386598
25.029541,25.02378,-0.26423797,0.4674435,0.93569946,1,1,0,-0.010559082,0.018676758,25.029541,29,71,1,0,255,2,0,1782504055.0386598
25.037842,25.036806,-0.0,0.22769696,0.69189453,1,1,0,-0.0,0.009094238,25.037842,31,71,1,0,255,2,0,1782504055.0386598
25.023922,25.022667,-0.10538173,0.2275704,0.76416016,1,1,0,-0.004211426,0.009094238,25.023926,31,71,1,0,255,2,0,1782504055.0386598
25.028563,25.027033,-0.15733755,0.22761258,0.7610779,1,1,0,-0.006286621,0.009094238,25.028564,31,71,1,0,255,2,0,1782504055.0386598
25.027344,25.025421,-0.21079038,0.22760148,0.8586731,1,1,0,-0.008422852,0.009094238,25.027344,31,71,1,0,255,2,0,1782504055.0386598
25.03003,25.027615,-0.26275072,0.2276259,0.59729004,1,1,0,-0.010498047,0.009094238,25.03003,31,71,1,0,255,2,0,1782504055.0386598
25.032959,25.030191,0.06416445,0.36668062,1.1235046,1,1,0,0.0025634766,0.0146484375,25.032959,60,71,0,0,255,2,0,1782504055.0386598
25.032715,25.029959,0.01222166,0.37126017,0.83047485,1,1,0,0.00048828125,0.014831543,25.032715,60,71,0,0,255,2,0,1782504055.0386598
25.03125,25.028418,-0.041245602,0.37429368,0.7489929,1,1,0,-0.0016479492,0.014953613,25.03125,60,71,0,0,255,2,0,1782504055.0386598
25.03125,25.02821,-0.093184076,0.3788765,0.7879944,1,1,0,-0.0037231445,0.015136719,25.03125,60,71,0,0,255,2,0,1782504055.0386598
25.03418,25.030844,-0.14513896,0.38197643,0.85736084,1,1,0,-0.00579834,0.015258789,25.03418,60,71,0,0,255,2,0,1782504055.0386598
25.031252,25.02748,-0.19858646,0.38651457,0.72299194,1,1,0,-0.00793457,0.0154418945,25.03125,60,71,0,0,255,2,0,1782504055.0386598
25.03003,25.025743,-0.25051022,0.38955078,0.83654785,1,1,0,-0.010009766,0.015563965,25.03003,60,71,0,0,255,2,0,1782504055.0386598
25.031006,25.026075,-0.30245385,0.39414874,0.96743774,1,1,0,-0.012084961,0.01574707,25.031006,60,71,0,0,255,2,0,1782504055.0386598
25.026123,25.020302,0.06261197,0.5361021,0.7403259,1,1,0,0.0025024414,0.02142334,25.026123,26,72,0,0,255,2,0,1782504055.1404264
25.03198,25.026236,0.009164882,0.53622764,0.632843,1,1,0,0.00036621094,0.02142334,25.031982,26,72,0,0,255,2,0,1782504055.1404264
25.03003,25.02425,-0.042766094,0.5361858,0.71865845,1,1,0,-0.0017089844,0.02142334,25.03003,26,72,0,0,255,2,0,1782504055.1404264
25.025146,25.01925,-0.09620487,0.5345542,0.70999146,1,1,0,-0.0038452148,0.021362305,25.025146,26,72,0,0,255,2,0,1782504055.1404264
25.028078,25.021894,-0.14814161,0.53614396,0.7602539,1,1,0,-0.00592041,0.02142334,25.028076,26,72,0,0,255,2,0,1782504055.1404264
25.032715,25.02617,-0.20010366,0.5362433,0.7533264,1,1,0,-0.0079956055,0.02142334,25.032715,26,72,0,0,255,2,0,1782504055.1404264
25.034914,25.027884,-0.25358707,0.5362904,0.82873535,1,1,0,-0.010131836,0.02142334,25.034912,26,72,0,0,255,2,0,1782504055.1404264
25.031006,25.023396,-0.30547655,0.5362067,0.8009949,1,1,0,-0.012207031,0.02142334,25.031006,26,72,0,0,255,2,0,1782504055.1404264
25.03125,25.029325,0.06263455,0.30402198,0.99606323,1,1,0,0.0025024414,0.012145996,25.03125,28,72,0,0,255,2,0,1782504055.1404264
25.031492,25.029644,0.010693819,0.30402493,0.81573486,1,1,0,0.0004272461,0.012145996,25.031494,28,72,0,0,255,2,0,1782504055.1404264
